Location,Price,Area,NumberBed,NumberToilet,HuongNha,HuongBanCong,NoiThat,Chudautu,QuyMo,ViDo,KinhDo,LoaiTin,Quan
"
        Dự án An Bình City, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội
    ",1900000000.0,70.0,2,2,7,6,2,286,"gồm: 08 tòa chung cư cao 35 tầng (A2, A3, A6, A7) và 28 tầng (A1, A4, A5, A8)",21.0495662689209,105.778594970703,1,1038
"
        Dự án An Bình City, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội
    ",2800000000.0,90.0,3,2,4,6,1,286,"gồm: 08 tòa chung cư cao 35 tầng (A2, A3, A6, A7) và 28 tầng (A1, A4, A5, A8)",21.0495662689209,105.778594970703,1,1038
"
        Sky Park Residence, số 3, Đường Tôn Thất Thuyết, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội
    ",3600000000.0,71.1,2,2,2,1,1,113,Gồm 2 khối tháp căn hộ cao 27 và 37 tầng,21.0277194976807,105.78589630127001,1,1034
"
        Dự án Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",2950000000.0,82.0,2,2,4,3,2,1403,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,1,864
"
        Dự án Vinhomes Nguyễn Chí Thanh, Đường Nguyễn Chí Thanh, Phường Láng Hạ, Đống Đa, Hà Nội
    ",4800000000.0,86.5,2,2,6,7,0,1403,gồm 2 tòa cao ốc 30 tầng,21.0229530334473,105.809814453125,1,352
"
        Khu đô thị mới Nghĩa Đô, Bắc Từ Liêm, Hà Nội
    ",2899000000.0,87.0,3,2,2,1,0,29,"8,2 ha, gồm 57 lô nhà vườn và biệt thự sang trọng, 6 tòa nhà cao tầng từ 19-25 tầng",21.0505809783936,105.79224395752001,1,1038
"
        Đường Vĩnh Phúc, Phường Vĩnh Phúc, Ba Đình, Hà Nội
    ",1600000000.0,60.0,2,1,3,7,2,1,,21.044106,105.8101164,1,255
"
        Dự án 6th Element, Phường Xuân La, Tây Hồ, Hà Nội
    ",2400000000.0,59.8,1,1,3,4,0,153,Gồm 2 tòa chung cư CT1 và CT2,21.0433597564697,105.81848907470699,1,877
"
        Dự án D’. Le Roi Soleil - Quảng An, Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội
    ",5400000000.0,88.0,2,2,3,4,2,285,"Gồm 2 tòa tháp căn hộ cao 25 tầng, 1 tòa tháp dịch vụ 8 tầng và 5 tầng hầm",21.064899444580103,105.827049255371,1,877
"
        Dự án Vinhomes Gardenia, Đường Hàm Nghi, Thị trấn Cầu Diễn, Nam Từ Liêm, Hà Nội.
    ",5000000000.0,146.0,4,3,3,4,1,1403,"19 căn / sàn; gồm 2 sảnh A và B; sảnh A:9 căn, sảnh B:10 căn và các căn biệt thự, liền kề",21.0365676879883,105.760482788086,1,1538
"
        Dự án D’. Le Roi Soleil - Quảng An, Đường Xuân Diệu, Phường Quảng An, Tây Hồ, Hà Nội
    ",6500000000.0,146.0,3,3,3,4,2,285,"Gồm 2 tòa tháp căn hộ cao 25 tầng, 1 tòa tháp dịch vụ 8 tầng và 5 tầng hầm",21.064899444580103,105.827049255371,1,877
"
        Dự án Times City - Park Hill, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",1850000000.0,53.0,1,2,3,4,2,1403,,20.994333267211896,105.86756134033199,1,864
"
        Dự án An Bình City, Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội
    ",3040000000.0,89.0,3,2,3,4,1,286,"gồm: 08 tòa chung cư cao 35 tầng (A2, A3, A6, A7) và 28 tầng (A1, A4, A5, A8)",21.0495662689209,105.778594970703,1,1038
"
        Dự án Sunshine Riverside, Đường Võ Chí Công, Phường Phú Thượng, Tây Hồ, Hà Nội
    ",3290000000.0,84.0,3,2,3,4,0,151,,21.081007003784197,105.81809234619101,1,877
"
        Dự án The Matrix One, Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",4500000000.0,88.0,2,2,3,4,0,1,,21.0099925994873,105.773422241211,1,1538
"
        Dự án Diamond Flower Tower, Phố Hoàng Đạo Thúy, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",4320000000.0,120.0,3,2,7,6,0,12,Gồm 36 tầng nổi và 2 tầm hầm,21.005578994751,105.803749084473,1,1151
"
        Dự án Imperia Sky Garden, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội.
    ",2300000000.0,58.0,2,2,7,6,1,61,Gồm 27 tầng nổi và 3 tầng hầm,20.9984378814697,105.866737365723,1,864
"
        Dự án Sông Hồng Park View, 165 Phố Thái Hà, Phường Láng Hạ, Đống Đa, Hà Nội
    ",2930000000.0,83.9,3,2,7,6,1,5,"Gồm 2 khối nhà 21 tầng được liên kết thành hình chữ U, khối văn phòng ở giữa cao 11 tầng",21.014835357665998,105.81726837158199,1,352
"
        Dự án Vinhomes Metropolis - Liễu Giai, Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội
    ",13900000000.0,146.19,4,3,7,6,2,1,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.0317993164063,105.814193725586,1,255
"
        Phố Hạ Đình, Phường Hạ Đình, Thanh Xuân, Hà Nội
    ",3600000000.0,206.0,5,3,2,6,2,1,,20.9887758,105.8106837,1,1151
"
        Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội
    ",1800000000.0,70.0,2,2,8,5,2,1,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,1,361
"
        Dự án Đồng Phát Park View Tower, Đường Tân Mai, Phường Vĩnh Hưng, Hoàng Mai, Hà Nội
    ",2750000000.0,56.9,2,2,8,5,2,9,Gồm 2 nguyên đơn cao 30 tầng,20.9800987243652,105.87424468994101,1,1134
"
        Dự án HH4 Linh Đàm, Đường Linh Đường, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",1070000000.0,63.0,2,2,6,7,2,447,"Tổng diện tích mặt sàn 87.803m2, gồm 3 tòa chung cư HH4A, HH4B, HH4C",20.963314056396502,105.82673645019501,1,1134
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",1190000000.0,70.0,2,2,6,7,2,447,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,1,1376
"
        Dự án The Two Residence - Gamuda Garden, Đường Pháp Vân, Phường Trần Phú, Hoàng Mai, Hà Nội
    ",2700000000.0,96.0,3,2,7,6,2,105,"Gồm 2 tòa hình chữ L cao 27 tầng và 30 tầng, 3 dãy nhà phố thương mại",20.970058441162106,105.87777709960899,1,1134
"
        Goldmark City, 136, Đường Hồ Tùng Mậu, Phường Phú Diễn, Bắc Từ Liêm, Hà Nội
    ",2250000000.0,84.0,2,2,7,6,1,245,"Gồm 4 tòa nhà chính: Ánh Sáng, Ruby, Sapphire, Nước",21.0403366088867,105.76758575439501,1,1038
"
        Dự án Anland Lake View, Đường Ngô Thì Nhậm, Phường Dương Nội, Hà Đông, Hà Nội
    ",1800000000.0,80.0,2,2,7,6,0,177,GĐ1 gồm 2 tháp A-B cao 34 tầng,20.9830436706543,105.757339477539,1,1376
"
        Dự án Sun Square, Đường Lê Đức Thọ, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội
    ",2900000000.0,98.0,3,2,7,6,2,20,"Gồm 2 tòa tháp chung cư cao 34 tầng, 2 tòa văn phòng 17 tầng, 1 nhà Club House, 1 tòa nhà 25 tầng kết hợp văn phòng và căn hộ cho thuê",21.033765792846697,105.770301818848,1,1538
"
        Dự án Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",1850000000.0,53.0,1,1,4,3,2,1403,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,1,864
"
        Dự án Le Grand Jardin Sài Đồng, Đường Huỳnh Văn Nghệ, Phường Sài Đồng, Long Biên, Hà Nội
    ",2200000000.0,94.0,3,2,7,6,1,162,1120 căn hộ,21.02958106994629,105.85041046142578,1,658
"
        Berriver Long Biên, 390, Đường Nguyễn Văn Cừ, Phường Bồ Đề, Long Biên, Hà Nội
    ",2680000000.0,78.47,3,2,7,6,0,162,Gồm 5 toà tháp cao 22 tầng,21.0443172454834,105.877861022949,1,658
"
        Dự án Vinhomes Skylake, Đường Phạm Hùng, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội
    ",2200000000.0,45.0,1,1,7,6,0,1403,,21.0201683044434,105.78075408935499,1,1538
"
        Đường Xa La, Hà Đông, Hà Nội
    ",899000000.0,72.0,2,2,7,6,0,1,,20.955835,105.7563658,1,1376
"
        Dự án CC1 Hà Đô Parkside, Phường Dịch Vọng, Cầu Giấy, Hà Nội
    ",2980000000.0,80.0,2,2,7,6,0,35,Gồm 17 tầng nổi và 2 tầng hầm với tổng số 135 căn hộ,21.0347061157227,105.792343139648,1,1034
"
        Dự án Ciputra Hà Nội, Đường Lạc Long Quân, Phường Phú Thượng, Tây Hồ, Hà Nội
    ",4900000000.0,115.0,3,2,1,7,1,92,"Gồm: 50 toà nhà cao tầng, 2.500 căn nhà ở thấp tầng (biệt thự) và các tổ hợp văn phòng, trung tâm thương mại, trung tâm mua sắm và giải trí",21.072135925293,105.810997009277,1,877
"
        Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",3850000000.0,86.0,3,2,1,2,2,1403,Tổ hợp các căn hộ cao cấp,20.998958587646502,105.788032531738,2,1538
"
        Đường Thành Công, Phường Thành Công, Ba Đình, Hà Nội
    ",1700000000.0,42.3,1,2,1,2,2,1,,21.0219033,105.8157732,2,255
"
        Dự án Sài Đồng, Long Biên, Hà Nội
    ",1150000000.0,68.0,2,2,7,6,1,38,Gồm khu nhà ở thấp tầng và chung cư,21.0374660491943,105.907508850098,2,658
"
        Dự án Bea Sky, Hoàng Mai, Hà Nội
    ",2200000000.0,74.0,2,2,7,6,1,1,Tòa tháp cao 26 tầng,20.9739685058594,105.82169342041,2,1134
"
        Dự án Mulberry Lane, Phường Mỗ Lao, Hà Đông, Hà Nội
    ",3800000000.0,154.3,3,3,4,8,2,107,Gồm 5 toà nhà với 1478 căn hộ,20.9865188598633,105.78639984130899,2,1376
"
        Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.
    ",1030000000.0,29.0,1,1,6,7,1,1403,Tổ hợp các căn hộ cao cấp,20.998958587646502,105.788032531738,2,1538
"
        Dự án HPC Landmark 105, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội
    ",2450000000.0,107.0,3,2,7,6,1,78,Gồm 2 tòa (1 tòa 35 tầng và 1 tòa 50 tầng),20.973667144775398,105.75871276855499,2,1376
"
        Dự án Eco Green City, Đường Nguyễn Xiển, Xã Tân Triều, Thanh Trì, Hà Nội
    ",2100000000.0,67.0,2,2,6,6,2,102,Gồm 4 tòa nhà cao 35 tầng cao và 1 tầng hầm,20.9842433929443,105.808448791504,2,207
"
        Dự án Mipec Rubik 360, Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội
    ",3400000000.0,70.0,2,2,6,7,0,84,2 tháp cao 35 tầng và 9 lô biệt thự,21.0371532440186,105.786338806152,2,1034
"
        Đường Phạm Ngọc Thạch, Phường Trung Tự, Đống Đa, Hà Nội
    ",1850000000.0,65.0,2,1,6,7,2,1,,21.0082556,105.8337185,2,352
"
        Dự án HPC Landmark 105, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội
    ",1900000000.0,112.0,3,2,6,7,0,78,Gồm 2 tòa (1 tòa 35 tầng và 1 tòa 50 tầng),20.973667144775398,105.75871276855499,2,1376
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",1100000000.0,64.0,2,1,6,7,1,447,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,2,1376
"
        Dự án CT2A Nghĩa Đô, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội
    ",6800000000.0,245.5,4,3,6,7,1,29,19 tầng và diện tích xây dựng trên diện tích 1300 m2,21.0511646270752,105.79280090332001,2,1038
"
        Dự án Times City, Đường Minh Khai, Phường Vĩnh Tuy, Hai Bà Trưng, Hà Nội
    ",2700000000.0,75.0,2,2,4,4,1,1403,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,2,864
"
        D22 Bộ Tư Lệnh Biên Phòng, 62, Phố Trần Bình, Phường Mai Dịch, Cầu Giấy, Hà Nội
    ",1950000000.0,65.0,2,2,4,3,1,5,Chung cư gồm 2 tòa nhà CT1 và CT2,21.0324401855469,105.778594970703,2,1034
"
        Dự án Vinhomes Ocean Park Gia Lâm, Đường An Đào, Xã Dương Xá, Gia Lâm, Hà Nội
    ",1370000000.0,60.0,2,1,4,3,1,1,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,2,361
"
        Phố 8/3, Phường Quỳnh Mai, Hai Bà Trưng, Hà Nội
    ",880000000.0,48.0,1,1,7,6,1,1,,20.9986278,105.8604904,2,864
"
        Dự án The Zen Residence, Đường Tam Trinh, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",2900000000.0,95.0,3,2,7,6,1,105,Gồm 3 Block chung cư cao 35 tầng,20.965379714965803,105.850639343262,2,1134
"
        Dự án Chung cư DLC Complex, 199 Nguyễn Tuân, Thanh Xuân, Hà Nội
    ",2800000000.0,75.0,2,2,5,8,0,1,,20.9999027252197,105.80218505859399,2,1151
"
        Dự án Northern Diamond, Phường Long Biên, Long Biên, Hà Nội
    ",2700000000.0,94.5,2,2,5,8,1,25,Gồm 2 tòa tháp cao 19 tầng,21.031446456909197,105.900825500488,2,658
"
        Dự án Vinhomes Ocean Park Gia Lâm, Xã Dương Xá, Gia Lâm, Hà Nội
    ",1200000000.0,43.0,1,1,5,8,2,1,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,2,361
"
        Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội
    ",3100000000.0,70.0,2,2,5,8,2,285,Gồm 4 tòa căn hộ và 2 tòa văn phòng,21.0058059692383,105.79437255859399,2,1034
"
        Dự án The Matrix One, Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội
    ",3900000000.0,90.0,2,2,3,3,1,1,,21.0099925994873,105.773422241211,2,1538
"
        Dự án The Zen Residence, Đường Pháp Vân, Phường Yên Sở, Hoàng Mai, Hà Nội
    ",3395000000.0,95.3,3,2,7,6,2,105,Gồm 3 Block chung cư cao 35 tầng,20.965379714965803,105.850639343262,2,1134
"
        Dự án Vinhomes Symphony Riverside, Phường Việt Hưng, Long Biên, Hà Nội
    ",4199000000.0,132.0,4,3,8,5,1,1403,,21.0461521148682,105.915649414063,2,658
"
        Dự án Xuân Phương Tasco, Đường Trịnh Văn Bô, Phường Xuân Phương, Nam Từ Liêm, Hà Nội.
    ",1650000000.0,54.0,2,1,5,8,1,2,"Gồm biệt thự đơn lập, song lập, nhà liền kề, nhà shop-house",21.0253524780273,105.74130249023399,2,1538
"
        Dự án HPC Landmark 105, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội
    ",2300000000.0,100.0,3,2,7,6,0,78,Gồm 2 tòa (1 tòa 35 tầng và 1 tòa 50 tầng),20.973667144775398,105.75871276855499,2,1376
"
        Dự án Vinhomes Green Bay Mễ Trì, Đường Đại lộ Thăng Long, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.
    ",2750000000.0,69.0,2,2,7,6,1,1403,Tổ hợp các căn hộ cao cấp,20.998958587646502,105.788032531738,2,1538
"
        Dự án PCC1 Triều Khúc, Đường Triều Khúc, Phường Thanh Xuân Nam, Thanh Xuân, Hà Nội
    ",2269000000.0,77.4,2,2,7,6,2,50,"2 block cao 27 tầng, 3 tầng hầm, 1 khối nhà cao 3 tầng là trường mầm non",20.985540390014602,105.79894256591801,2,1151
"
        Dự án Thăng Long Capital, Đường Đại lộ Thăng Long, Xã An Khánh, Hoài Đức, Hà Nội
    ",1500000000.0,69.9,2,2,7,6,2,49,,21.0096874237061,105.72159576416,2,193
"
        Dự án Thăng Long Capital, Đường Đại lộ Thăng Long, Xã An Khánh, Hoài Đức, Hà Nội
    ",1900000000.0,96.8,3,2,7,6,2,49,,21.0096874237061,105.72159576416,2,193
"
        Dự án Chung cư DLC Complex, Đường Nguyễn Tuân, Phường Nhân Chính, Thanh Xuân, Hà Nội
    ",2700000000.0,75.0,2,2,7,6,0,1,,20.9999027252197,105.80218505859399,2,1151
"
        Dự án PCC1 Triều Khúc, 44 Đường Triều Khúc, Phường Thanh Xuân Nam, Thanh Xuân, Hà Nội
    ",1900000000.0,60.0,2,2,7,6,2,50,"2 block cao 27 tầng, 3 tầng hầm, 1 khối nhà cao 3 tầng là trường mầm non",20.985540390014602,105.79894256591801,2,1151
"
        Dự án The Matrix One, Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.
    ",5050000000.0,110.0,3,2,7,6,2,1,,21.0099925994873,105.773422241211,2,1538
"
        Dự án The Matrix One, Đường Lê Quang Đạo, Phường Mễ Trì, Nam Từ Liêm, Hà Nội.
    ",4050000000.0,86.0,3,2,7,6,2,1,,21.0099925994873,105.773422241211,2,1538
"
        Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội
    ",3300000000.0,79.0,2,2,7,6,1,285,Gồm 4 tòa căn hộ và 2 tòa văn phòng,21.0058059692383,105.79437255859399,2,1034
"
        Green Park Trần Thủ Độ, số 1, Đường Trần Thủ Độ, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",2500000000.0,98.6,3,2,7,6,1,75,"03 tầng hầm, 4 block căn hộ cao từ 24 – 27 tầng",20.9605541229248,105.845962524414,2,1134
"
        Dự án Vinhomes Metropolis - Liễu Giai, Phố Liễu Giai, Phường Liễu Giai, Ba Đình, Hà Nội
    ",5000000000.0,78.42,2,2,7,6,1,1,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.0317993164063,105.814193725586,2,255
"
        Dự án KĐT Xa La, Phố Phùng Hưng, Phường Phúc La, Hà Đông, Hà Nội
    ",850000000.0,64.7,2,2,6,7,1,447,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,2,1376
"
        Dự án Tòa Tháp Thiên Niên Kỷ, Đường Quang Trung, Phường Yết Kiêu, Hà Đông, Hà Nội
    ",1600000000.0,68.0,2,2,7,6,0,67,Cao 44 tầng và 3 tầng hầm,20.9733200073242,105.778282165527,2,1376
"
        Dự án Sun Grand City, Đường Thụy Khuê, Phường Thụy Khuê, Tây Hồ, Hà Nội
    ",6600000000.0,127.0,3,2,7,6,0,160,"Gồm 2 tòa S1 (21 tầng nổi và 4 tầng hầm) và S2 ( 23 tầng nổi, 5 tầng hầm)",21.04117202758789,105.825096130371,2,877
"
        Rose Town, 79, Đường Ngọc Hồi, Phường Hoàng Liệt, Hoàng Mai, Hà Nội
    ",2300000000.0,88.0,3,2,7,6,1,1,,20.956588745117198,105.844886779785,2,1134
"
        Dự án Mipec Rubik 360, Đường Xuân Thủy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội
    ",5200000000.0,108.0,3,2,7,6,0,84,2 tháp cao 35 tầng và 9 lô biệt thự,21.0371532440186,105.786338806152,2,1034
"
        Dự án New Skyline, Phường Văn Quán, Hà Đông, Hà Nội
    ",3600000000.0,126.0,3,2,6,7,1,208,Tháp đôi với khối đế cao 6 tầng,20.9796447753906,105.792343139648,2,1376
"
        Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội
    ",1500000000.0,38.0,1,1,7,6,0,285,Gồm 4 tòa căn hộ và 2 tòa văn phòng,21.0058059692383,105.79437255859399,2,1034
"
        Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội
    ",3700000000.0,85.0,2,2,6,7,0,285,Gồm 4 tòa căn hộ và 2 tòa văn phòng,21.0058059692383,105.79437255859399,2,1034
"
        Dự án KĐT Tây Hồ Tây - Starlake Hà Nội, Phường Xuân La, Tây Hồ, Hà Nội
    ",7600000000.0,125.41,3,2,6,7,0,6,,21.055467605590803,105.795883178711,2,877
"
        Dự án Khu nhà ở 183 Hoàng Văn Thái, Đường Hoàng Văn Thái, Phường Khương Trung, Thanh Xuân, Hà Nội
    ",2400000000.0,78.6,2,2,6,7,2,35,"Tổ hợp bao gồm 3 chung cư cao từ 18 - 20 tầng (504 căn hộ) và 66 nhà thấp tầng với tổng diện tích 37,553 m2 sàn chung cư và 1,725 m2 sàn thương mại.",20.9960613250732,105.823448181152,2,1151
"
        Dự án Vinhomes Symphony Riverside, Đường Chu Huy Mẫn, Phường Việt Hưng, Long Biên, Hà Nội
    ",2200000000.0,66.0,2,2,8,5,1,1403,,21.0461521148682,105.915649414063,2,658
"
        Dự án The Zen Residence, Đường Pháp Vân, Phường Yên Sở, Hoàng Mai, Hà Nội
    ",2900000000.0,93.0,3,2,8,5,1,105,Gồm 3 Block chung cư cao 35 tầng,20.965379714965803,105.850639343262,2,1134
"
        Dự án The Zen Residence, Đường Pháp Vân, Phường Yên Sở, Hoàng Mai, Hà Nội
    ",2900000000.0,93.0,3,2,8,5,0,105,Gồm 3 Block chung cư cao 35 tầng,20.965379714965803,105.850639343262,2,1134
"
        Dự án GoldSilk Complex, Phố Vạn Phúc, Phường Vạn Phúc, Hà Đông, Hà Nội
    ",2950000000.0,127.0,3,2,8,5,1,35,Gồm 01 tổ hợp thương mại và nhà ở gồm 2 tòa nhà tháp cao 32 tầng,20.97843933105469,105.77264404296899,2,1376
"
        Summit Building, 216, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội
    ",4650000000.0,86.0,2,2,8,5,2,1,"35 tầng, 5 tầng hầm",21.0082607269287,105.796043395996,2,1034
"
        Dự án Vinhomes Metropolis - Liễu Giai, 29 Phố Liễu Giai, Phường Ngọc Khánh, Ba Đình, Hà Nội
    ",4200000000.0,55.0,1,2,8,5,2,1,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.0317993164063,105.814193725586,2,255
